id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change
JMAN_9022776,2023-03-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_9242624,2023-02-03,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,4.0,0.0,Corporate Services,250 - 499,0.0
JMAN_2474033,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_9026440,2023-02-03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_9056184,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_2482561,2023-02-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_2456281,2023-02-17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_11249333,2023-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,Telecommunications,50 - 99,0.0
JMAN_9021732,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,,Oct-49,0.0
JMAN_9059722,2023-02-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",100 - 249,0.0
JMAN_2433825,2023-02-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,,01-Sep,0.0
JMAN_18127929,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_18410388,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_2462717,2023-01-13,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,7.0,0.0,"Retail, Wholesale & Distribution",1000 - 4999,0.0
JMAN_2453359,2023-02-10,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",500 - 999,0.0
JMAN_10575478,2023-02-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,5.0,0.0,Healthcare,500 - 999,0.0
JMAN_9258120,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2468303,2023-03-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9004478,2023-02-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,4.0,0.0,"Retail, Wholesale & Distribution",50 - 99,0.0
JMAN_18390982,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,1.0,0.0,Transportation,Oct-49,0.0
JMAN_9023149,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,6.0,0.0,Consumer Services,Oct-49,0.0
JMAN_15982019,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Technology,Oct-49,0.0
JMAN_2481177,2023-01-06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,6.0,0.0,Technology,Oct-49,0.0
JMAN_9001356,2023-02-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,5.0,0.0,Financial Services,250 - 499,0.0
JMAN_2470297,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Financial Services,01-Sep,0.0
JMAN_11604060,2023-02-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_2390400,2023-02-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_2464269,2023-01-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_9001380,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,5.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_9021651,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_2449317,2023-03-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Technology,01-Sep,0.0
JMAN_2472373,2023-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_2452751,2023-02-03,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,5.0,0.0,Telecommunications,1000 - 4999,0.0
JMAN_2457731,2023-03-31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Education,01-Sep,0.0
JMAN_2450544,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,,Oct-49,0.0
JMAN_9021157,2023-03-31,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,5.0,0.0,"Retail, Wholesale & Distribution",5000+,0.0
JMAN_2447191,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,,01-Sep,0.0
JMAN_1286382,2023-02-10,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",1000 - 4999,0.0
JMAN_2478470,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_9036591,2023-01-20,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_2331419,2023-02-03,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,3.0,0.0,Energy & Utilities,50 - 99,0.0
JMAN_2475429,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,4.0,0.0,Healthcare,01-Sep,0.0
JMAN_2475334,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2479512,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,Technology,Oct-49,0.0
JMAN_9032708,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,0.0,Technology,Oct-49,0.0
JMAN_2461834,2023-02-24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Financial Services,250 - 499,0.0
JMAN_2445795,2023-03-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Media & Entertainment,100 - 249,0.0
JMAN_2469134,2023-03-31,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,5.0,0.0,Financial Services,01-Sep,0.0
JMAN_2447281,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,6.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_11633303,2023-01-13,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,Technology,1000 - 4999,0.0
JMAN_2445669,2023-03-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Non-Profits & Associations,Oct-49,0.0
JMAN_18362858,2023-03-03,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Technology,01-Sep,0.0
JMAN_2375196,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Technology,01-Sep,0.0
JMAN_9892189,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,Technology,01-Sep,0.0
JMAN_9031450,2023-02-03,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Consumer Services,250 - 499,0.0
JMAN_2483334,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_2475019,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,0.0,Travel & Hospitality,Oct-49,0.0
JMAN_9471063,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,1.0,0.0,Healthcare,01-Sep,0.0
JMAN_2478834,2023-01-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_16385554,2023-01-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_9005021,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,6.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_2476115,2023-02-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9051235,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,0.0,Healthcare,Oct-49,0.0
JMAN_9391855,2023-02-10,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,3.0,0.0,Transportation,Oct-49,0.0
JMAN_9018166,2023-01-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Media & Entertainment,Oct-49,0.0
JMAN_9897409,2023-03-31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,Financial Services,Oct-49,0.0
JMAN_18410412,2023-02-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_2461712,2023-03-10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,Technology,Oct-49,0.0
JMAN_2472640,2023-03-24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Technology,Oct-49,0.0
JMAN_2469134,2023-01-27,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,5.0,0.0,Financial Services,01-Sep,0.0
JMAN_2464850,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,6.0,0.0,Financial Services,01-Sep,0.0
JMAN_2442325,2023-01-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_9008468,2023-01-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_109835,2023-01-13,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,Technology,1000 - 4999,0.0
JMAN_9075221,2023-01-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,4.0,0.0,Corporate Services,100 - 249,0.0
JMAN_18410830,2023-01-13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,Corporate Services,100 - 249,0.0
JMAN_9022859,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_9031253,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,2.0,0.0,Corporate Services,Oct-49,0.0
JMAN_9003316,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Corporate Services,Oct-49,0.0
JMAN_2468132,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Corporate Services,Oct-49,0.0
JMAN_9036732,2023-02-24,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,3.0,0.0,Financial Services,500 - 999,0.0
JMAN_2482605,2023-02-03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,,Oct-49,0.0
JMAN_9059722,2023-01-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",100 - 249,0.0
JMAN_2351429,2023-02-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,,01-Sep,0.0
JMAN_18127929,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_2462717,2023-02-03,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,7.0,0.0,"Retail, Wholesale & Distribution",1000 - 4999,0.0
JMAN_9034076,2023-02-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_9034076,2023-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_9004072,2023-02-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,2.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_18390619,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_2453359,2023-03-10,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",500 - 999,0.0
JMAN_10148809,2023-02-24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",500 - 999,0.0
JMAN_9029612,2023-01-13,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,Consumer Services,1000 - 4999,0.0
JMAN_10715453,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,Healthcare,01-Sep,0.0
JMAN_2449949,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,0.0,Healthcare,01-Sep,0.0
JMAN_16164717,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_9019742,2023-02-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_16090733,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,Media & Entertainment,Oct-49,0.0
JMAN_9002159,2023-02-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,5.0,0.0,Media & Entertainment,Oct-49,0.0
JMAN_2414128,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,4.0,0.0,Financial Services,Oct-49,0.0
JMAN_2480262,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,5.0,0.0,Technology,Oct-49,0.0
JMAN_9030043,2023-01-13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,Technology,Oct-49,0.0
JMAN_9028695,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Technology,Oct-49,0.0
JMAN_2438346,2023-03-17,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,5.0,0.0,Technology,Oct-49,0.0
JMAN_2466569,2023-03-31,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,3.0,0.0,Technology,Oct-49,0.0
JMAN_2463062,2023-03-31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,6.0,0.0,Technology,Oct-49,0.0
JMAN_18839586,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Transportation,01-Sep,0.0
JMAN_15336980,2023-02-03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,250 - 499,0.0
JMAN_9014349,2023-02-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,3.0,0.0,Manufacturing & Resources,50 - 99,0.0
JMAN_2451881,2023-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Financial Services,01-Sep,0.0
JMAN_12581551,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_11272416,2023-02-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,Corporate Services,100 - 249,0.0
JMAN_9357280,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_2357251,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_2465581,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,0.0,Corporate Services,Oct-49,0.0
JMAN_9000240,2023-03-31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_14142262,2023-01-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,Technology,01-Sep,0.0
JMAN_2375471,2023-01-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_2462569,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_9662440,2023-02-24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,0.0,Corporate Services,1000 - 4999,0.0
JMAN_2483316,2023-01-27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,,01-Sep,0.0
JMAN_2452556,2023-03-31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,,01-Sep,0.0
JMAN_2462717,2023-03-03,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,7.0,0.0,"Retail, Wholesale & Distribution",1000 - 4999,0.0
JMAN_9036591,2023-03-17,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_10148809,2023-03-24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",500 - 999,0.0
JMAN_9016394,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,6.0,0.0,Travel & Hospitality,Oct-49,0.0
JMAN_12791979,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_2452905,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9033523,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,4.0,0.0,Media & Entertainment,01-Sep,0.0
JMAN_9028182,2023-03-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,0.0,Consumer Services,Oct-49,0.0
JMAN_16090733,2023-03-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,Media & Entertainment,Oct-49,0.0
JMAN_2451330,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,5.0,0.0,Technology,Oct-49,0.0
JMAN_2451905,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_2453288,2023-03-10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Technology,Oct-49,0.0
JMAN_2457086,2023-01-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Technology,50 - 99,0.0
JMAN_2467540,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,Government,Oct-49,0.0
JMAN_9014349,2023-03-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,3.0,0.0,Manufacturing & Resources,50 - 99,0.0
JMAN_10281567,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,Financial Services,01-Sep,0.0
JMAN_2474309,2023-01-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,Financial Services,01-Sep,0.0
JMAN_9028556,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Travel & Hospitality,01-Sep,0.0
JMAN_10489734,2023-02-10,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,Technology,100 - 249,0.0
JMAN_18411228,2023-02-24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Consumer Services,50 - 99,0.0
JMAN_15702888,2023-01-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Corporate Services,100 - 249,0.0
JMAN_16079210,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_15806097,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Technology,01-Sep,0.0
JMAN_9007298,2023-02-03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,Non-Profits & Associations,01-Sep,0.0
JMAN_18409944,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_9034141,2023-03-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,6.0,0.0,Healthcare,01-Sep,0.0
JMAN_2478316,2023-01-20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_18409542,2023-03-17,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,Technology,5000+,0.0
JMAN_2456801,2023-01-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9026942,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,6.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2393214,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9019962,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,Corporate Services,01-Sep,0.0
